Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,DateBirth,RemoteWork
43,No,Unknown,313.0,21,3,Unknown,"525,0",4,M,61.0,3,1, Laboratory Technician ,4,Unknown,2258.0,15238,7,Unknown,20,"4,0",1,1,Unknown,1,3,3,1,2,1980,yes
43,No,travel_rarely,1473.0,8,4,Other,"526,0",3,F,74.0,3,2, Healthcare Representative ,3,Unknown,6463.923076923077,2227,4,Yes,14,"3,0",4,0,Unknown,3,3,5,0,2,1980,yes
31,No,travel_rarely,329.0,1,2,Unknown,"530,0",4,M,98.0,2,1, Laboratory Technician ,1,Married,2218.0,16193,1,No,12,"3,0",3,1,"4,0",3,3,4,3,2,1992,no
45,No,Unknown,192.0,10,2,Life Sciences,"544,0",1,M,69.0,3,1, Research Scientist ,4,Married,2654.0,9655,3,No,21,Unknown,4,2,"8,0",3,2,2,0,2,1978,yes
34,Yes,travel_frequently,296.0,6,2,Unknown,"555,0",4,F,33.0,1,1, Sales Representative ,3,Unknown,6463.923076923077,12253,0,No,16,"3,0",4,1,"3,0",3,2,2,1,0,1989,yes
29,No,Unknown,986.0,3,4,Unknown,"564,0",2,M,93.0,2,3, Research Director ,3,Unknown,11935.0,21526,1,No,18,"3,0",3,0,Unknown,2,3,10,0,7,1994,yes
46,No,Unknown,1125.0,10,3,Marketing,"580,0",3,F,94.0,2,3, Sales Executive ,4,Unknown,6463.923076923077,11563,2,Unknown,19,"3,0",3,1,"15,0",3,3,3,1,2,1977,no
30,No,travel_rarely,413.0,7,1,Marketing,"585,0",4,M,57.0,3,1, Sales Representative ,2,Single,6463.923076923077,18398,0,Unknown,14,"3,0",1,0,Unknown,3,3,3,1,2,1993,yes
42,No,Unknown,1474.0,5,2,Other,"591,0",2,M,97.0,3,1, Laboratory Technician ,3,Married,6463.923076923077,9260,4,No,17,"3,0",4,1,Unknown,4,3,2,2,0,1981,yes
22,Yes,Unknown,1368.0,25,1,Technical Degree,"593,0",3,M,99.0,2,1, Laboratory Technician ,3,Single,3894.0,9129,5,No,16,"3,0",3,0,"4,0",3,3,2,1,2,2001,yes
29,No,travel_rarely,232.0,19,3,Technical Degree,"611,0",4,M,34.0,3,2, Manufacturing Director ,4,Divorced,4262.0,22645,4,No,12,"3,0",2,2,"8,0",2,4,3,1,2,1994,yes
46,No,travel_frequently,1034.0,18,1,Medical,"624,0",1,F,86.0,3,3, Healthcare Representative ,3,Married,10527.0,8984,5,No,11,"3,0",4,0,Unknown,3,2,2,1,2,1977,yes
32,Yes,Unknown,1474.0,11,4,Other,"631,0",4,M,65.96954813359528,4,2, Sales Executive ,3,Unknown,6463.923076923077,23914,8,Unknown,12,"3,0",4,0,Unknown,2,3,4,1,2,1991,yes
24,No,Unknown,803.129648241206,24,3,Medical,"632,0",4,M,38.0,3,1, Sales Representative ,4,Unknown,2400.0,5530,0,No,13,"3,0",3,2,"3,0",3,3,2,2,1,1999,no
35,No,travel_rarely,538.0,25,2,Unknown,"652,0",1,M,54.0,2,2, Laboratory Technician ,4,Single,3681.0,14004,4,No,14,"3,0",4,0,Unknown,3,3,3,0,2,1988,no
42,No,Unknown,622.0,2,4,Life Sciences,"659,0",3,F,81.0,3,2, Healthcare Representative ,4,Married,6463.923076923077,5718,1,No,13,"3,0",2,2,"10,0",4,3,10,2,2,1981,yes
48,No,travel_rarely,1236.0,1,4,Unknown,"664,0",4,F,40.0,2,4, Manager ,1,Married,6463.923076923077,17997,7,No,11,"3,0",1,1,"21,0",3,1,3,0,2,1975,yes
44,No,travel_rarely,1112.0,1,4,Unknown,"665,0",1,F,50.0,2,2, Human Resources ,3,Unknown,6463.923076923077,26894,4,No,11,Unknown,2,0,"10,0",1,4,2,0,2,1979,yes
34,No,Unknown,204.0,14,3,Unknown,"666,0",3,F,31.0,3,1, Sales Representative ,3,Unknown,6463.923076923077,2912,1,Yes,18,"3,0",4,2,"8,0",3,3,8,0,6,1989,yes
44,No,travel_rarely,1315.0,3,4,Unknown,"671,0",4,M,35.0,3,5, Manager ,4,Unknown,19513.0,9358,4,Unknown,12,"3,0",1,1,"26,0",2,4,2,0,1,1979,yes
22,No,travel_rarely,803.129648241206,6,1,Medical,"675,0",1,M,69.0,3,1, Research Scientist ,3,Married,6463.923076923077,12145,0,Unknown,20,"4,0",4,0,Unknown,3,3,2,2,2,2001,yes
26,No,travel_rarely,991.0,6,3,Unknown,"686,0",3,F,71.0,3,1, Laboratory Technician ,4,Unknown,2659.0,17759,1,Yes,13,Unknown,3,1,Unknown,2,3,3,0,2,1997,no
36,No,Unknown,913.0,9,2,Medical,"699,0",2,M,48.0,2,2, Manufacturing Director ,2,Unknown,8847.0,13934,2,Yes,11,"3,0",3,1,"13,0",2,3,3,0,2,1987,yes
23,No,travel_rarely,885.0,4,3,Unknown,"705,0",1,M,58.0,4,1, Research Scientist ,1,Unknown,6463.923076923077,8544,2,Unknown,16,"3,0",1,1,"5,0",3,4,3,0,2,2000,no
25,No,Unknown,810.0,8,3,Life Sciences,"707,0",4,M,57.0,4,2, Sales Executive ,2,Unknown,4851.0,15678,0,No,22,"4,0",3,1,"4,0",4,3,3,1,2,1998,no
48,No,Unknown,817.0,14,1,Unknown,"712,0",14,M,56.0,4,2, Sales Executive ,2,Married,8120.0,18597,3,Unknown,12,"3,0",4,0,Unknown,3,3,2,2,2,1975,yes
60,No,travel_rarely,1179.0,16,4,Unknown,"732,0",1,M,84.0,3,2, Sales Executive ,1,Single,5405.0,11924,8,No,14,"3,0",4,0,"10,0",1,3,2,2,2,1963,no
50,No,Unknown,316.0,8,4,Marketing,"738,0",4,M,54.0,3,1, Sales Representative ,2,Married,6463.923076923077,9983,7,No,15,"3,0",4,1,"4,0",2,3,2,2,2,1973,yes
44,No,non-travel,381.0,24,3,Unknown,"744,0",1,M,49.0,1,1, Laboratory Technician ,3,Single,3708.0,2104,2,Unknown,14,"3,0",3,0,"9,0",5,3,5,1,4,1979,no
47,No,travel_frequently,217.0,3,3,Unknown,"746,0",4,F,49.0,3,4, Sales Executive ,3,Divorced,13770.0,10225,9,Yes,12,"3,0",4,2,"28,0",2,2,22,11,13,1976,yes
42,Yes,Unknown,933.0,19,3,Unknown,"752,0",3,M,57.0,4,1, Research Scientist ,3,Divorced,6463.923076923077,20366,6,Unknown,12,"3,0",4,0,Unknown,2,3,2,2,2,1981,yes
43,No,travel_frequently,775.0,15,3,Life Sciences,"754,0",4,M,47.0,2,2, Sales Executive ,4,Married,6463.923076923077,23683,3,Unknown,18,Unknown,3,1,"7,0",5,3,2,2,2,1980,yes
53,No,Unknown,346.0,6,3,Unknown,"769,0",4,M,86.0,3,2, Laboratory Technician ,4,Single,2450.0,10919,2,Unknown,17,"3,0",4,0,"19,0",4,3,2,2,2,1970,no
26,No,travel_frequently,575.0,1,2,Life Sciences,"792,0",1,F,71.0,1,1, Laboratory Technician ,4,Unknown,6463.923076923077,5288,3,No,14,"3,0",1,1,Unknown,2,3,2,2,0,1997,yes
34,No,travel_rarely,182.0,1,4,Unknown,"797,0",2,F,72.0,4,1, Research Scientist ,4,Single,6463.923076923077,13551,2,No,16,"3,0",3,0,Unknown,2,3,4,1,3,1989,no
27,No,Unknown,829.0,8,1,Marketing,"800,0",3,M,84.0,3,2, Sales Executive ,4,Married,4342.0,24008,0,Unknown,19,"3,0",2,1,"5,0",3,3,4,1,1,1996,yes
30,No,travel_rarely,921.0,18,3,Unknown,"806,0",4,M,38.0,1,1, Laboratory Technician ,3,Married,6463.923076923077,24375,3,No,21,Unknown,3,2,"7,0",2,3,2,0,2,1993,yes
52,No,travel_rarely,1325.0,25,4,Life Sciences,"813,0",25,F,82.0,3,2, Laboratory Technician ,3,Unknown,3149.0,21821,8,Unknown,20,"4,0",2,1,"9,0",3,3,5,1,4,1971,yes
33,Yes,travel_rarely,118.0,16,3,Marketing,"819,0",1,F,69.0,3,2, Sales Executive ,1,Single,5324.0,26507,5,Unknown,15,"3,0",3,0,Unknown,3,3,3,0,2,1990,no
34,No,travel_frequently,702.0,16,4,Unknown,"838,0",3,F,100.0,2,1, Research Scientist ,4,Single,2553.0,8306,1,No,16,"3,0",3,0,"6,0",3,3,5,1,3,1989,yes
34,No,Unknown,829.0,3,2,Unknown,"847,0",3,M,65.96954813359528,3,1, Human Resources ,4,Unknown,6463.923076923077,2243,0,Unknown,19,"3,0",3,1,"4,0",1,1,3,0,2,1989,no
44,No,travel_rarely,625.0,4,3,Unknown,"852,0",4,M,50.0,3,2, Healthcare Representative ,2,Single,5933.0,5197,9,Unknown,12,"3,0",4,0,"10,0",2,2,5,2,3,1979,yes
32,No,Unknown,803.129648241206,13,4,Life Sciences,"859,0",2,M,73.0,3,2, Sales Executive ,4,Divorced,4403.0,9250,2,Unknown,11,"3,0",3,1,"8,0",3,2,5,0,3,1991,yes
22,No,Unknown,803.129648241206,1,2,Life Sciences,"872,0",4,M,65.96954813359528,2,2, Manufacturing Director ,4,Unknown,6463.923076923077,19146,6,Unknown,22,"4,0",1,2,"4,0",2,1,2,2,2,2001,no
44,No,travel_rarely,986.0,8,4,Life Sciences,"874,0",1,M,62.0,4,1, Laboratory Technician ,4,Unknown,6463.923076923077,5044,2,Yes,24,"4,0",3,1,"10,0",2,2,3,0,2,1979,no
35,Yes,travel_frequently,803.129648241206,25,4,Life Sciences,"881,0",4,F,96.0,3,1, Research Scientist ,2,Divorced,2022.0,16612,1,Unknown,19,"3,0",1,1,"10,0",3,2,10,7,8,1988,yes
25,No,Unknown,583.0,4,1,Unknown,"885,0",3,M,87.0,2,2, Sales Executive ,1,Unknown,4256.0,18154,1,No,12,"3,0",1,0,"5,0",1,4,5,0,3,1998,no
24,No,non-travel,1269.0,19,1,Life Sciences,"888,0",1,M,65.96954813359528,2,1, Laboratory Technician ,4,Unknown,6463.923076923077,10778,0,Unknown,17,"3,0",4,0,Unknown,2,2,5,3,4,1999,no
38,No,travel_rarely,395.0,9,3,Marketing,"893,0",2,M,98.0,2,1, Sales Representative ,2,Unknown,2899.0,12102,0,Unknown,19,"3,0",4,1,"3,0",3,3,2,1,2,1985,yes
29,Yes,travel_rarely,341.0,1,3,Medical,"896,0",2,F,48.0,2,1, Sales Representative ,3,Unknown,6463.923076923077,23522,6,Yes,19,"3,0",3,3,"5,0",3,3,3,0,2,1994,no
43,No,travel_frequently,803.129648241206,1,3,Life Sciences,"902,0",4,F,33.0,3,2, Healthcare Representative ,4,Married,5562.0,21782,4,Unknown,13,"3,0",2,1,"12,0",2,2,5,2,2,1980,yes
28,No,travel_rarely,821.0,5,4,Medical,"916,0",1,M,98.0,3,2, Sales Executive ,4,Single,6463.923076923077,24252,1,Unknown,14,"3,0",2,0,"4,0",3,3,4,0,2,1995,no
20,Yes,travel_rarely,500.0,2,3,Unknown,"922,0",3,F,49.0,2,1, Sales Representative ,3,Single,6463.923076923077,22052,1,Unknown,13,"3,0",4,0,"2,0",3,2,2,0,2,2003,yes
47,No,Unknown,1454.0,2,4,Life Sciences,"925,0",4,F,65.0,2,1, Sales Representative ,4,Single,6463.923076923077,13137,1,Yes,18,"3,0",1,0,"3,0",3,2,3,1,2,1976,yes
28,No,Unknown,995.0,9,3,Medical,"930,0",3,F,77.0,3,1, Research Scientist ,3,Divorced,2377.0,9834,5,No,18,"3,0",2,1,"6,0",2,3,2,2,2,1995,yes
33,No,travel_rarely,1198.0,1,4,Unknown,"939,0",3,M,100.0,2,1, Research Scientist ,1,Single,2799.0,3339,3,Unknown,11,"3,0",2,0,Unknown,1,3,3,0,2,1990,no
35,No,travel_rarely,1219.0,48,3,Unknown,"975,0",3,F,86.0,3,2, Sales Executive ,3,Unknown,6463.923076923077,6179,1,Unknown,16,"3,0",2,0,"5,0",3,3,5,1,0,1988,yes
31,Yes,Unknown,335.0,9,2,Medical,"991,0",3,M,46.0,2,1, Research Scientist ,1,Single,6463.923076923077,10322,0,Yes,22,"4,0",1,0,"4,0",0,3,3,1,2,1992,no
33,No,travel_rarely,461.0,13,1,Life Sciences,"995,0",2,F,53.0,3,1, Research Scientist ,4,Single,3452.0,17241,3,Unknown,18,"3,0",1,0,"5,0",4,3,3,0,2,1990,no
27,No,Unknown,1134.0,24,4,Unknown,"1001,0",24,F,37.0,3,1, Laboratory Technician ,2,Married,2811.0,12086,9,No,14,"3,0",2,1,"4,0",2,3,2,2,2,1996,no
35,Yes,travel_rarely,622.0,14,4,Other,"1010,0",3,M,39.0,2,1, Laboratory Technician ,2,Divorced,6463.923076923077,10074,1,Yes,24,"4,0",4,1,"5,0",2,1,4,0,2,1988,no
30,Yes,Unknown,109.0,5,3,Unknown,"1017,0",2,F,60.0,3,1, Laboratory Technician ,2,Unknown,6463.923076923077,25725,0,Unknown,17,"3,0",1,0,"4,0",3,3,3,1,2,1993,yes
48,No,travel_rarely,277.0,6,3,Unknown,"1022,0",1,M,97.0,2,2, Healthcare Representative ,3,Unknown,4240.0,13119,2,No,13,"3,0",4,0,"19,0",0,3,2,2,2,1975,yes
27,No,Unknown,1055.0,2,4,Unknown,"1027,0",1,F,47.0,3,2, Manufacturing Director ,4,Unknown,4227.0,4658,0,Unknown,18,"3,0",2,1,Unknown,2,3,3,2,2,1996,yes
35,No,travel_rarely,802.0,10,3,Other,"1028,0",2,M,45.0,3,1, Laboratory Technician ,4,Unknown,3917.0,9541,1,No,20,"4,0",1,1,"3,0",4,2,3,1,2,1988,no
26,Yes,non-travel,265.0,29,2,Medical,"1037,0",2,M,79.0,1,2, Sales Executive ,1,Single,4969.0,21813,8,No,18,"3,0",4,0,Unknown,6,3,2,2,2,1997,yes
33,No,non-travel,1038.0,8,1,Life Sciences,"1044,0",2,F,65.96954813359528,2,1, Sales Representative ,4,Unknown,6463.923076923077,21437,0,Unknown,19,"3,0",4,0,Unknown,2,2,2,2,2,1990,no
26,Yes,Unknown,342.0,2,3,Life Sciences,"1053,0",1,M,57.0,3,1, Research Scientist ,1,Married,2042.0,15346,6,Unknown,14,"3,0",2,1,"6,0",2,3,3,1,2,1997,yes
46,No,Unknown,430.0,47,4,Medical,"1069,0",47,M,40.0,3,5, Research Director ,4,Unknown,6463.923076923077,21445,9,No,17,"3,0",4,2,"23,0",0,3,2,2,2,1977,yes
20,Yes,Unknown,769.0,9,3,Marketing,"1077,0",4,F,54.0,3,1, Sales Representative ,4,Single,6463.923076923077,17205,1,Yes,14,"3,0",2,0,"2,0",3,3,2,0,2,2003,yes
30,No,Unknown,1176.0,20,3,Other,"1084,0",20,M,85.0,3,2, Manufacturing Director ,1,Married,9957.0,9096,0,Unknown,15,"3,0",3,1,"7,0",1,2,6,0,2,1993,no
27,No,non-travel,1277.0,8,5,Unknown,"1094,0",1,M,87.0,1,1, Laboratory Technician ,3,Married,6463.923076923077,5869,1,Unknown,19,"3,0",4,3,"3,0",4,3,3,1,2,1996,no
55,No,Unknown,1091.0,2,1,Unknown,"1096,0",4,M,65.0,3,3, Manufacturing Director ,2,Married,6463.923076923077,15813,3,No,18,"3,0",2,1,"23,0",4,3,3,1,2,1968,yes
33,No,travel_rarely,654.0,5,3,Life Sciences,"1099,0",4,M,34.0,2,3, Healthcare Representative ,4,Unknown,6463.923076923077,21214,4,No,15,"3,0",3,1,Unknown,2,3,3,1,2,1990,yes
28,No,Unknown,895.0,15,2,Life Sciences,"1102,0",1,M,50.0,3,1, Laboratory Technician ,3,Unknown,2207.0,22482,1,No,16,"3,0",4,1,"4,0",5,2,4,2,2,1995,yes
34,No,Unknown,618.0,3,1,Life Sciences,"1103,0",1,M,45.0,3,2, Healthcare Representative ,4,Unknown,7756.0,22266,0,No,17,"3,0",3,0,Unknown,1,2,6,0,4,1989,yes
33,Yes,Unknown,1017.0,25,3,Medical,"1108,0",1,M,55.0,2,1, Research Scientist ,2,Single,6463.923076923077,2993,4,Yes,20,"4,0",2,0,"5,0",0,3,2,2,2,1990,no
33,No,Unknown,970.0,7,3,Life Sciences,"1114,0",4,F,30.0,3,2, Sales Executive ,2,Married,6463.923076923077,13401,0,No,17,"3,0",3,1,"4,0",3,3,3,0,2,1990,no
21,No,Unknown,984.0,1,1,Unknown,"1131,0",4,F,70.0,2,1, Research Scientist ,2,Single,2070.0,25326,1,Yes,11,"3,0",3,0,"2,0",6,4,2,2,2,2002,yes
31,No,travel_frequently,793.0,20,3,Unknown,"1135,0",3,M,67.0,4,1, Sales Representative ,4,Married,2791.0,21981,0,No,12,Unknown,1,1,"3,0",4,3,2,2,2,1992,yes
34,No,Unknown,1003.0,2,2,Unknown,"1140,0",4,M,95.0,3,2, Manufacturing Director ,3,Single,6463.923076923077,15834,2,No,11,"3,0",4,0,Unknown,3,3,3,0,2,1989,yes
33,Yes,Unknown,603.0,9,4,Unknown,"1157,0",1,F,77.0,3,2, Sales Executive ,1,Single,8224.0,18385,0,Unknown,17,"3,0",1,0,"6,0",3,3,5,0,3,1990,no
31,Yes,Unknown,874.0,15,3,Medical,"1160,0",3,M,72.0,3,1, Laboratory Technician ,3,Unknown,2610.0,6233,1,No,12,"3,0",3,1,Unknown,5,2,2,2,2,1992,yes
37,No,travel_rarely,367.0,25,2,Unknown,"1161,0",3,F,52.0,2,2, Healthcare Representative ,4,Unknown,5731.0,17171,7,No,13,"3,0",3,2,"9,0",2,3,6,1,3,1986,yes
27,No,travel_rarely,199.0,6,3,Unknown,"1162,0",4,M,55.0,2,1, Research Scientist ,3,Married,2539.0,7950,1,No,13,Unknown,3,1,"4,0",0,3,4,2,2,1996,yes
35,No,travel_frequently,803.129648241206,4,4,Other,"1185,0",4,M,65.96954813359528,2,1, Laboratory Technician ,4,Married,2376.0,26537,1,Unknown,13,"3,0",2,1,"2,0",2,4,2,2,2,1988,yes
45,No,Unknown,1457.0,7,3,Medical,"1195,0",1,F,83.0,3,1, Research Scientist ,3,Unknown,6463.923076923077,20100,4,Yes,19,"3,0",3,1,Unknown,2,3,3,0,2,1978,yes
46,No,Unknown,1450.0,15,2,Life Sciences,"1217,0",4,M,52.0,3,5, Research Director ,2,Unknown,19081.0,10849,5,Unknown,11,"3,0",1,1,"25,0",2,3,4,0,3,1977,yes
32,No,Unknown,116.0,13,3,Other,"1234,0",3,F,77.0,2,1, Laboratory Technician ,2,Married,2743.0,7331,1,No,20,"4,0",3,1,"2,0",2,3,2,2,2,1991,yes
28,No,Unknown,791.0,1,4,Medical,"1286,0",4,M,44.0,3,1, Laboratory Technician ,3,Single,6463.923076923077,6842,0,Yes,11,"3,0",3,0,Unknown,2,2,4,0,2,1995,no
35,No,travel_rarely,735.0,6,1,Life Sciences,"1291,0",3,M,66.0,3,1, Research Scientist ,3,Married,6463.923076923077,6020,0,Yes,14,Unknown,4,0,"4,0",3,3,3,2,2,1988,no
28,No,travel_rarely,640.0,1,3,Technical Degree,"1301,0",4,M,84.0,3,1, Research Scientist ,1,Single,2080.0,4732,2,Unknown,11,"3,0",2,0,"5,0",2,2,3,1,2,1995,no
25,No,Unknown,266.0,1,3,Medical,"1303,0",4,F,40.0,3,1, Research Scientist ,2,Single,2096.0,18830,1,Unknown,18,"3,0",4,0,Unknown,3,2,2,2,1,1998,no
58,No,Unknown,848.0,23,4,Life Sciences,"1308,0",1,M,88.0,3,1, Research Scientist ,3,Unknown,6463.923076923077,26076,1,Unknown,12,"3,0",4,2,Unknown,3,3,2,2,2,1965,yes
30,No,travel_rarely,1138.0,6,3,Technical Degree,"1311,0",1,F,48.0,2,2, Laboratory Technician ,4,Married,4627.0,23631,0,No,12,"3,0",1,1,"10,0",6,3,9,6,7,1993,yes
50,No,Unknown,803.129648241206,46,3,Life Sciences,"1317,0",46,F,43.0,3,4, Research Director ,1,Married,6463.923076923077,22422,4,Unknown,11,"3,0",2,0,Unknown,2,3,3,1,2,1973,yes
41,No,Unknown,256.0,10,2,Medical,"1329,0",3,M,40.0,1,2, Sales Executive ,2,Single,6463.923076923077,22074,1,No,13,"3,0",1,0,"19,0",4,3,19,11,9,1982,yes
31,Yes,Unknown,803.129648241206,1,3,Unknown,"1331,0",4,F,54.0,3,1, Sales Representative ,2,Unknown,2302.0,8319,1,Yes,11,"3,0",1,0,Unknown,2,4,3,2,2,1992,no
44,Yes,Unknown,935.0,3,3,Life Sciences,"1333,0",1,M,89.0,3,1, Laboratory Technician ,1,Unknown,6463.923076923077,14669,4,No,12,Unknown,3,0,"10,0",4,4,3,1,2,1979,yes
25,No,travel_rarely,882.0,19,1,Medical,"1358,0",4,M,67.0,3,1, Laboratory Technician ,4,Married,6463.923076923077,9075,3,Unknown,11,"3,0",3,3,Unknown,6,2,3,1,2,1998,no
40,No,travel_rarely,329.0,1,4,Life Sciences,"1361,0",2,M,88.0,3,1, Laboratory Technician ,2,Unknown,6463.923076923077,6762,3,No,22,"4,0",3,1,"7,0",3,3,4,0,3,1983,yes
27,No,travel_frequently,793.0,2,1,Life Sciences,"1371,0",4,M,43.0,1,2, Sales Executive ,4,Single,5071.0,20392,3,No,20,"4,0",2,0,Unknown,3,3,6,0,0,1996,no
35,Yes,Unknown,662.0,18,4,Marketing,"1380,0",4,F,67.0,3,2, Sales Executive ,3,Married,6463.923076923077,23288,0,Unknown,18,"3,0",3,1,"5,0",0,2,4,3,2,1988,yes
31,Yes,Unknown,803.129648241206,22,4,Unknown,"1389,0",4,M,98.0,3,2, Manufacturing Director ,3,Married,6463.923076923077,21057,1,Unknown,15,"3,0",4,2,"10,0",3,2,10,6,7,1992,yes
41,No,Unknown,1200.0,22,3,Unknown,"1392,0",4,F,75.0,3,2, Research Scientist ,4,Unknown,5467.0,13953,3,Unknown,14,"3,0",1,2,"12,0",4,2,6,3,3,1982,no
32,No,Unknown,499.0,2,1,Marketing,"1396,0",3,M,36.0,3,2, Sales Executive ,2,Married,6463.923076923077,20497,0,Yes,13,"3,0",1,3,"4,0",3,2,3,1,2,1991,yes
27,No,Unknown,803.129648241206,10,3,Marketing,"1403,0",4,F,98.0,2,2, Sales Executive ,4,Married,5769.0,7100,1,Yes,11,"3,0",4,0,Unknown,3,3,6,4,4,1996,yes
27,Yes,travel_rarely,803.129648241206,22,4,Life Sciences,"1405,0",4,F,51.0,3,1, Research Scientist ,3,Single,2394.0,25681,1,Yes,13,Unknown,4,0,"8,0",2,3,8,7,7,1996,yes
37,No,Unknown,1462.0,11,3,Medical,"1411,0",1,F,94.0,3,1, Laboratory Technician ,3,Single,3629.0,19106,4,No,18,"3,0",1,0,"8,0",6,3,3,0,2,1986,yes
35,No,travel_frequently,200.0,18,2,Life Sciences,"1412,0",3,M,60.0,3,3, Manufacturing Director ,4,Unknown,9362.0,19944,2,No,11,"3,0",3,0,"10,0",2,3,2,2,2,1988,yes
25,No,Unknown,949.0,1,3,Unknown,"1415,0",1,M,81.0,3,1, Laboratory Technician ,4,Unknown,3229.0,4910,4,No,11,"3,0",2,1,"7,0",2,2,3,0,2,1998,yes
30,No,Unknown,803.129648241206,7,4,Marketing,"1428,0",4,F,73.0,3,2, Sales Executive ,1,Divorced,6463.923076923077,12761,7,No,14,"3,0",2,2,Unknown,3,3,3,0,2,1993,yes
36,No,Unknown,329.0,16,4,Marketing,"1436,0",3,F,98.0,2,2, Sales Executive ,1,Unknown,5647.0,13494,4,No,13,"3,0",1,2,"11,0",3,2,3,0,2,1987,no
25,Yes,travel_rarely,383.0,9,2,Unknown,"1439,0",1,M,68.0,2,1, Sales Representative ,1,Unknown,4400.0,15182,3,No,12,"3,0",1,0,"6,0",2,3,3,2,2,1998,yes
56,No,Unknown,1255.0,1,2,Life Sciences,"1441,0",1,F,90.0,3,1, Research Scientist ,1,Unknown,2066.0,10494,2,Unknown,22,"4,0",4,1,"5,0",3,4,3,1,0,1967,yes
41,No,Unknown,803.129648241206,5,5,Medical,"1448,0",2,M,90.0,4,1, Research Scientist ,3,Unknown,6463.923076923077,5561,2,Unknown,12,"3,0",1,0,"7,0",5,3,4,0,3,1982,yes
31,Yes,travel_frequently,523.0,2,3,Life Sciences,"1464,0",2,M,94.0,3,1, Laboratory Technician ,4,Unknown,6463.923076923077,21081,6,Unknown,13,"3,0",3,1,"7,0",2,1,2,2,2,1992,yes
48,No,Unknown,1221.0,7,3,Marketing,"1466,0",3,M,96.0,3,2, Sales Executive ,1,Divorced,5486.0,24795,4,No,11,"3,0",1,3,Unknown,3,3,2,2,2,1975,no
34,Yes,Unknown,1107.0,9,4,Unknown,"1467,0",1,F,52.0,3,1, Human Resources ,3,Married,6463.923076923077,3072,1,No,15,"3,0",4,0,"2,0",0,3,2,2,2,1989,no
44,No,Unknown,981.0,5,3,Life Sciences,"1471,0",3,M,90.0,2,1, Laboratory Technician ,3,Single,3162.0,7973,3,Unknown,14,"3,0",4,0,"7,0",5,3,5,0,3,1979,no
49,No,travel_rarely,1495.0,5,4,Unknown,"1473,0",1,M,96.0,3,2, Healthcare Representative ,3,Married,6651.0,21534,2,No,14,Unknown,2,1,"20,0",0,2,3,1,2,1974,yes
44,No,Unknown,1467.0,20,3,Life Sciences,"1475,0",4,M,49.0,3,1, Research Scientist ,2,Unknown,3420.0,21158,1,Unknown,13,"3,0",3,0,"6,0",3,2,5,1,3,1979,no
28,Yes,Unknown,1496.0,1,3,Unknown,"1486,0",1,M,92.0,3,1, Sales Representative ,3,Married,2909.0,15747,3,Unknown,15,"3,0",4,1,"5,0",3,4,3,1,2,1995,no
28,No,travel_frequently,467.0,7,3,Life Sciences,"1507,0",3,M,55.0,3,2, Sales Executive ,1,Single,4898.0,11827,0,Unknown,14,"3,0",4,0,"5,0",5,3,4,1,3,1995,yes
49,No,travel_rarely,271.0,45,2,Medical,"1509,0",45,F,43.0,2,2, Laboratory Technician ,1,Married,6463.923076923077,23070,4,Unknown,25,"4,0",1,1,"10,0",3,3,3,1,2,1974,yes
29,No,travel_frequently,410.0,2,1,Life Sciences,"1513,0",4,F,97.0,3,1, Laboratory Technician ,2,Unknown,3180.0,4668,0,No,13,"3,0",3,3,Unknown,3,3,3,0,2,1994,no
32,No,Unknown,495.0,10,3,Unknown,"1516,0",3,M,64.0,3,3, Manager ,4,Unknown,11244.0,21072,2,Unknown,25,Unknown,2,0,"10,0",5,4,5,0,0,1991,yes
31,Yes,travel_frequently,561.0,3,3,Life Sciences,"1537,0",4,F,33.0,3,1, Research Scientist ,3,Unknown,6463.923076923077,4156,1,No,12,"3,0",1,0,"7,0",2,3,7,7,7,1992,yes
40,No,Unknown,1142.0,43,2,Life Sciences,"1552,0",4,M,72.0,3,2, Healthcare Representative ,4,Divorced,4069.0,8841,3,Unknown,18,"3,0",3,0,"8,0",2,3,2,2,2,1983,no
33,No,Unknown,1242.0,8,4,Life Sciences,"1560,0",1,M,46.0,3,2, Sales Executive ,1,Unknown,6392.0,10589,2,No,13,"3,0",4,1,Unknown,6,1,2,2,2,1990,no
30,No,Unknown,1288.0,14,4,Unknown,"1568,0",14,M,33.0,3,3, Sales Executive ,2,Married,6463.923076923077,17799,3,Unknown,12,"3,0",2,1,"9,0",3,3,4,1,3,1993,yes
38,Yes,travel_rarely,903.0,2,3,Medical,"1573,0",3,M,81.0,3,2, Manufacturing Director ,2,Married,4855.0,7653,4,Unknown,11,"3,0",1,2,Unknown,2,3,5,1,4,1985,no
48,No,travel_rarely,1108.0,15,4,Unknown,"1576,0",3,F,65.0,3,1, Research Scientist ,1,Married,6463.923076923077,16530,8,Unknown,12,"3,0",4,1,Unknown,3,2,8,7,6,1975,yes
